hour,price_usd_mwh,charge_mw,discharge_mw,soc_mwh
735,33.28,0.0,0.0,2.7605
736,46.85,0.0,1.0,2.7605
737,51.58,0.0,1.0,1.6822
738,22.83,1.0,0.0,0.6039
739,18.05,1.0,0.0,1.5312
740,53.42,0.0,1.0,2.4586
741,53.22,0.0,1.0,1.3803
742,23.04,1.0,0.0,0.3019
743,16.39,1.0,0.0,1.2293
744,761.0,0.0,1.0,2.1567
745,33.26,0.0,0.0,1.0783
746,43.07,0.0,1.0,1.0783
747,27.2,1.0,0.0,0.0
748,20.65,1.0,0.0,0.9274
749,18.62,1.0,0.0,1.8547
750,28.29,0.0,0.0,2.7821
751,27.76,0.3133,0.0,2.7821
752,22.7,1.0,0.0,3.0726
753,65.89,0.0,1.0,4.0
754,56.71,0.0,1.0,2.9217
755,41.41,0.0,0.0,1.8433
756,18.71,1.0,0.0,1.8433
757,34.52,1.0,0.0,2.7707
758,34.61,0.3256,0.0,3.6981
759,36.76,0.0,0.0,4.0
760,55.26,0.0,1.0,4.0
761,48.57,0.0,0.7094,2.9217
762,52.14,0.0,1.0,2.1567
763,49.53,0.0,1.0,1.0783
764,42.39,0.0,0.0,0.0
765,18.81,1.0,0.0,0.0
766,33.9,0.0,0.0,0.9274
767,25.87,1.0,0.0,0.9274
768,16.27,1.0,0.0,1.8547
769,43.26,0.0,1.0,2.7821
770,42.05,0.0,1.0,1.7038
771,36.53,0.0,0.0306,0.6254
772,25.72,1.0,0.0,0.5925
773,40.85,0.0,1.0,1.5198
774,28.29,1.0,0.0,0.4415
775,33.1,0.0,0.0,1.3689
776,22.08,1.0,0.0,1.3689
777,36.96,0.0,1.0,2.2962
778,31.01,0.0,0.0,1.2179
779,17.64,1.0,0.0,1.2179
780,25.37,1.0,0.0,2.1453
781,24.89,1.0,0.0,3.0726
782,51.91,0.0,1.0,4.0
783,43.06,0.0,1.0,2.9217
784,35.83,0.0,0.0,1.8433
785,42.43,0.0,1.0,1.8433
786,40.87,0.0,0.7094,0.765
787,36.92,0.0,0.0,0.0
788,25.76,1.0,0.0,0.0
789,33.31,0.0,0.5906,0.9274
790,25.36,1.0,0.0,0.2906
791,20.29,1.0,0.0,1.2179
792,30.45,0.0,0.0,2.1453
793,27.53,0.0,0.0,2.1453
794,12.29,1.0,0.0,2.1453
795,21.75,1.0,0.0,3.0726
796,33.33,0.0,0.8694,4.0
797,36.89,0.0,1.0,3.0625
798,40.35,0.0,1.0,1.9841
799,31.25,0.0,0.0,0.9058
800,24.09,1.0,0.0,0.9058
801,22.01,1.0,0.0,1.8332
802,34.25,0.0,1.0,2.7605
803,31.77,0.0,0.0,1.6822
804,-7.52,1.0,0.0,1.6822
805,37.62,0.0,1.0,2.6096
806,26.42,1.0,0.0,1.5312
807,20.37,1.0,0.0,2.4586
808,31.92,0.0,0.0,3.3859
809,41.96,0.0,1.0,3.3859
810,37.5,0.0,1.0,2.3076
811,32.38,0.0,0.0,1.2293
812,41.1,0.0,1.0,1.2293
813,29.44,0.0,0.0,0.151
814,26.43,1.0,0.0,0.151
815,35.05,0.0,1.0,1.0783
816,22.12,0.4761,0.0,0.0
817,26.15,0.0,0.0,0.4415
818,25.27,0.0,0.0,0.4415
819,15.24,1.0,0.0,0.4415
820,19.87,1.0,0.0,1.3689
821,42.11,0.0,1.0,2.2962
822,18.76,1.0,0.0,1.2179
823,14.7,1.0,0.0,2.1453
824,16.88,1.0,0.0,3.0726
825,32.5,0.0,0.72,4.0
826,30.69,0.0,0.0,3.2236
827,26.7,0.0,0.0,3.2236
828,39.5,0.0,1.0,3.2236
829,10.04,1.0,0.0,2.1453
830,-8.58,1.0,0.0,3.0726
831,54.39,0.0,1.0,4.0
832,24.05,1.0,0.0,2.9217
833,34.05,0.0,0.0094,3.849
834,30.92,0.0,0.0,3.8388
835,28.98,0.0,0.0,3.8388
836,33.56,0.0,0.0,3.8388
837,57.88,0.0,1.0,3.8388
838,62.64,0.0,1.0,2.7605
839,27.94,0.0,0.0,1.6822
840,49.6,0.0,1.0,1.6822
841,24.31,1.0,0.0,0.6039
842,42.42,0.0,1.0,1.5312
843,21.98,1.0,0.0,0.4529
844,24.63,1.0,0.0,1.3803
845,28.94,0.0,0.0,2.3076
846,85.72,0.0,1.0,2.3076
847,41.53,0.0,1.0,1.2293
848,25.28,1.0,0.0,0.151
849,45.16,0.0,1.0,1.0783
850,26.75,0.3256,0.0,0.0
851,23.44,1.0,0.0,0.3019
852,35.5,0.0,1.0,1.2293
853,25.88,1.0,0.0,0.151
854,30.51,0.0,0.0,1.0783
855,31.64,0.0,0.0,1.0783
856,40.15,0.0,1.0,1.0783
857,-15.15,1.0,0.0,0.0
858,20.43,1.0,0.0,0.9274
859,50.05,0.0,1.0,1.8547
860,26.68,0.0,0.0,0.7764
861,21.2,1.0,0.0,0.7764
862,32.26,0.0,0.58,1.7038
863,32.37,0.0,1.0,1.0783
864,19.97,1.0,0.0,0.0
865,32.12,0.0,0.86,0.9274
866,14.36,1.0,0.0,0.0
867,19.69,1.0,0.0,0.9274
868,19.17,1.0,0.0,1.8547
869,25.05,0.0,0.0,2.7821
870,31.07,0.0,0.3106,2.7821
871,21.67,1.0,0.0,2.4472
872,41.72,0.0,1.0,3.3746
873,32.89,0.0,1.0,2.2962
874,15.66,1.0,0.0,1.2179
875,14.02,1.0,0.0,2.1453
876,25.72,0.0,0.0,3.0726
877,23.69,1.0,0.0,3.0726
878,26.69,0.0,0.0,4.0
879,31.18,0.0,0.0,4.0
880,38.62,0.0,1.0,4.0
881,54.19,0.0,1.0,2.9217
882,27.28,0.0,0.0,1.8433
883,26.3,0.0,0.0,1.8433
884,25.66,0.3379,0.0,1.8433
885,38.86,0.0,1.0,2.1567
886,50.91,0.0,1.0,1.0783
887,27.03,0.0,0.0,0.0
888,10.61,1.0,0.0,0.0
889,13.23,1.0,0.0,0.9274
890,17.16,1.0,0.0,1.8547
891,18.68,1.0,0.0,2.7821
892,20.39,0.3133,0.0,3.7094
893,25.81,0.0,0.0,4.0
894,25.27,0.0,0.0,4.0
895,44.52,0.0,1.0,4.0
896,309.52,0.0,1.0,2.9217
897,23.79,1.0,0.0,1.8433
898,35.9,0.0,1.0,2.7707
899,16.26,1.0,0.0,1.6924
900,29.6,0.0,0.0,2.6197
901,26.53,0.4884,0.0,2.6197
902,26.28,1.0,0.0,3.0726
903,54.9,0.0,1.0,4.0
904,28.71,0.1395,0.0,2.9217
905,80.0,0.0,1.0,3.0511
906,37.2,0.0,1.0,1.9727
907,25.35,1.0,0.0,0.8944
908,38.56,0.0,1.0,1.8218
909,24.1,1.0,0.0,0.7435
910,25.31,1.0,0.0,1.6708
911,36.12,0.0,1.0,2.5982
912,30.93,0.0,0.0,1.5198
913,19.32,1.0,0.0,1.5198
914,32.45,0.0,0.0,2.4472
915,34.05,0.0,0.0,2.4472
916,38.89,0.0,1.0,2.4472
917,30.65,0.0,0.0,1.3689
918,45.41,0.0,1.0,1.3689
919,15.96,1.0,0.0,0.2906
920,28.97,0.0,0.0,1.2179
921,23.75,1.0,0.0,1.2179
922,31.66,0.0,0.0,2.1453
923,22.78,1.0,0.0,2.1453
924,24.37,1.0,0.0,3.0726
925,49.47,0.0,1.0,4.0
926,26.08,1.0,0.0,2.9217
927,36.4,0.0,0.0,3.849
928,32.91,0.0,0.0,3.849
929,39.94,0.0,0.0,3.849
930,40.34,0.0,0.5694,3.849
931,46.38,0.0,1.0,3.235
932,56.58,0.0,1.0,2.1567
933,62.52,0.0,1.0,1.0783
934,36.7,0.0,0.0,0.0
935,38.64,0.0,0.0,0.0
936,17.02,1.0,0.0,0.0
937,23.29,1.0,0.0,0.9274
938,31.92,0.0,0.0,1.8547
939,30.75,0.0,0.0,1.8547
940,25.33,1.0,0.0,1.8547
941,34.73,0.0,0.0,2.7821
942,33.46,0.0,0.0,2.7821
943,46.94,0.0,1.0,2.7821
944,35.84,0.0,1.0,1.7038
945,28.41,0.6389,0.0,0.6254
946,34.15,0.0,0.0,1.2179
947,9.98,1.0,0.0,1.2179
948,29.54,0.0,0.0,2.1453
949,7.14,1.0,0.0,2.1453
950,15.14,1.0,0.0,3.0726
951,36.89,0.0,0.5694,4.0
952,42.19,0.0,1.0,3.3859
953,25.9,1.0,0.0,2.3076
954,31.37,0.0,0.0,3.235
955,64.05,0.0,1.0,3.235
956,31.76,0.0,0.0,2.1567
957,77.01,0.0,1.0,2.1567
958,32.91,0.0,0.0,1.0783
959,36.26,0.0,0.0,1.0783
960,44.84,0.0,1.0,1.0783
961,25.14,0.0,0.0,0.0
962,16.17,1.0,0.0,0.0
963,21.85,1.0,0.0,0.9274
964,23.23,1.0,0.0,1.8547
965,15.79,1.0,0.0,2.7821
966,25.77,0.0,0.0,3.7094
967,23.78,0.3133,0.0,3.7094
968,44.76,0.0,1.0,4.0
969,32.57,0.0,1.0,2.9217
970,27.5,0.0,0.0,1.8433
971,26.81,0.0,0.0,1.8433
972,27.93,0.0,0.0,1.8433
973,31.77,0.0,0.58,1.8433
974,19.51,1.0,0.0,1.2179
975,21.87,1.0,0.0,2.1453
976,-1.22,1.0,0.0,3.0726
977,33.67,0.0,1.0,4.0
978,24.52,1.0,0.0,2.9217
979,46.31,0.0,1.0,3.849
980,44.26,0.0,1.0,2.7707
981,20.56,1.0,0.0,1.6924
982,35.69,0.0,1.0,2.6197
983,40.67,0.0,1.0,1.5414
984,29.03,0.0,0.0,0.4631
985,29.96,0.0,0.0,0.4631
986,14.05,1.0,0.0,0.4631
987,25.5,0.814,0.0,1.3904
988,21.16,1.0,0.0,2.1453
989,21.51,1.0,0.0,3.0726
990,38.22,0.0,0.1494,4.0
991,51.75,0.0,1.0,3.8388
992,60.69,0.0,1.0,2.7605
993,50.98,0.0,1.0,1.6822
994,29.22,1.0,0.0,0.6039
995,31.49,0.0,0.0,1.5312
996,33.79,0.0,0.0,1.5312
997,26.71,1.0,0.0,1.5312
998,28.98,1.0,0.0,2.4586
999,42.02,0.0,1.0,3.3859
1000,34.96,0.0,0.0,2.3076
1001,30.14,1.0,0.0,2.3076
1002,34.82,0.0,0.0,3.235
1003,49.5,0.0,1.0,3.235
1004,37.67,0.0,0.0,2.1567
1005,39.57,0.0,1.0,2.1567
1006,41.64,0.0,1.0,1.0783
1007,27.57,0.0,0.0,0.0
1008,33.18,0.0,0.0,0.0
1009,27.42,0.1628,0.0,0.0
1010,14.91,1.0,0.0,0.151
1011,37.62,0.0,1.0,1.0783
1012,19.75,1.0,0.0,0.0
1013,14.27,1.0,0.0,0.9274
1014,19.55,1.0,0.0,1.8547
1015,21.57,1.0,0.0,2.7821
1016,32.98,0.0,0.5906,3.7094
1017,29.24,0.0,0.0,3.0726
1018,26.99,0.0,0.0,3.0726
1019,-18.22,1.0,0.0,3.0726
1020,29.1,0.0,0.0,4.0
1021,28.6,0.0,0.0,4.0
1022,31.95,0.0,0.0,4.0
1023,39.08,0.0,1.0,4.0
1024,17.07,1.0,0.0,2.9217
1025,34.24,0.0,1.0,3.849
1026,18.77,1.0,0.0,2.7707
1027,40.15,0.0,1.0,3.6981
1028,-14.15,1.0,0.0,2.6197
1029,50.65,0.0,1.0,3.5471
1030,49.91,0.0,1.0,2.4688
1031,33.75,0.0,1.0,1.3904
1032,21.38,1.0,0.0,0.3121
1033,28.46,0.0,0.0,1.2395
1034,19.09,1.0,0.0,1.2395
1035,22.7,1.0,0.0,2.1668
1036,33.23,0.0,0.02,3.0942
1037,20.95,1.0,0.0,3.0726
1038,37.37,0.0,1.0,4.0
1039,39.09,0.0,1.0,2.9217
1040,23.19,1.0,0.0,1.8433
1041,45.25,0.0,1.0,2.7707
1042,38.78,0.0,1.0,1.6924
1043,28.84,0.3146,0.0,0.6141
1044,19.79,1.0,0.0,0.9058
1045,18.96,1.0,0.0,1.8332
1046,22.93,1.0,0.0,2.7605
1047,38.09,0.0,1.0,3.6879
1048,-12.15,1.0,0.0,2.6096
1049,45.34,0.0,1.0,3.5369
1050,26.07,1.0,0.0,2.4586
1051,36.92,0.0,1.0,3.3859
1052,39.11,0.0,1.0,2.3076
1053,82.67,0.0,1.0,1.2293
1054,20.34,1.0,0.0,0.151
1055,52.63,0.0,1.0,1.0783
1056,26.84,0.0,0.0,0.0
1057,27.74,0.0,0.0,0.0
1058,23.94,1.0,0.0,0.0
1059,26.54,0.0,0.0,0.9274
1060,22.3,1.0,0.0,0.9274
1061,42.37,0.0,1.0,1.8547
1062,24.02,1.0,0.0,0.7764
1063,45.84,0.0,1.0,1.7038
1064,25.85,1.0,0.0,0.6254
1065,31.51,0.0,0.0,1.5528
1066,20.87,1.0,0.0,1.5528
1067,32.64,0.0,0.1706,2.4802
1068,42.85,0.0,1.0,2.2962
1069,24.92,1.0,0.0,1.2179
1070,25.84,1.0,0.0,2.1453
1071,21.32,1.0,0.0,3.0726
1072,32.95,0.0,0.86,4.0
1073,22.28,1.0,0.0,3.0726
1074,29.25,0.0,0.0,4.0
1075,42.93,0.0,0.5694,4.0
1076,59.72,0.0,1.0,3.3859
1077,93.91,0.0,1.0,2.3076
1078,26.83,1.0,0.0,1.2293
1079,51.96,0.0,1.0,2.1567
1080,1344.45,0.0,1.0,1.0783
1081,22.78,1.0,0.0,0.0
1082,26.73,0.0,0.0,0.9274
1083,23.21,0.3133,0.0,0.9274
1084,24.46,0.0,0.0,1.2179
1085,22.08,1.0,0.0,1.2179
1086,17.28,1.0,0.0,2.1453
1087,17.97,1.0,0.0,3.0726
1088,40.71,0.0,1.0,4.0
1089,29.21,0.0,0.0,2.9217
1090,24.65,1.0,0.0,2.9217
1091,27.92,0.0,0.0,3.849
1092,34.13,0.0,1.0,3.849
1093,27.28,0.3256,0.0,2.7707
1094,22.01,1.0,0.0,3.0726
1095,48.39,0.0,0.0,4.0
1096,62.05,0.0,1.0,4.0
1097,46.26,0.0,0.0,2.9217
1098,56.61,0.0,1.0,2.9217
1099,61.25,0.0,1.0,1.8433
1100,55.9,0.0,0.7094,0.765
1101,43.56,0.0,0.0,0.0
1102,40.62,0.0,0.0,0.0
1103,37.72,0.0,0.0,0.0
1104,17.35,1.0,0.0,0.0
1105,30.7,0.0,0.0,0.9274
1106,14.29,1.0,0.0,0.9274
1107,17.2,1.0,0.0,1.8547
1108,37.14,0.0,1.0,2.7821
1109,34.18,0.0,0.0,1.7038
1110,47.44,0.0,1.0,1.7038
1111,28.05,1.0,0.0,0.6254
1112,-5.51,1.0,0.0,1.5528
1113,29.59,0.0,0.0,2.4802
1114,31.48,0.0,0.0,2.4802
1115,28.62,0.8017,0.0,2.4802
1116,38.43,0.0,1.0,3.2236
1117,22.57,1.0,0.0,2.1453
1118,31.32,0.0,0.0,3.0726
1119,22.29,1.0,0.0,3.0726
1120,41.8,0.0,1.0,4.0
1121,38.95,0.0,1.0,2.9217
1122,30.97,0.0,0.0,1.8433
1123,36.52,0.0,0.7094,1.8433
1124,35.29,0.0,0.0,1.0783
1125,31.97,0.0,0.0,1.0783
1126,61.24,0.0,1.0,1.0783
1127,30.38,0.0,0.0,0.0
1128,23.39,0.3133,0.0,0.0
1129,11.53,1.0,0.0,0.2906
1130,16.8,1.0,0.0,1.2179
1131,20.72,1.0,0.0,2.1453
1132,18.51,1.0,0.0,3.0726
1133,41.32,0.0,1.0,4.0
1134,26.61,0.4884,0.0,2.9217
1135,48.43,0.0,1.0,3.3746
1136,33.1,0.0,0.0,2.2962
1137,32.61,0.0,0.0,2.2962
1138,29.45,0.0,0.0,2.2962
1139,27.88,0.0,0.0,2.2962
1140,47.16,0.0,1.0,2.2962
1141,11.37,1.0,0.0,1.2179
1142,13.74,1.0,0.0,2.1453
1143,26.05,1.0,0.0,3.0726
1144,35.89,0.0,0.0,4.0
1145,49.54,0.0,1.0,4.0
1146,47.52,0.0,1.0,2.9217
1147,34.67,1.0,0.0,1.8433
1148,53.78,0.0,1.0,2.7707
1149,50.39,0.0,1.0,1.6924
1150,35.14,0.5006,0.0,0.6141
1151,44.05,0.0,1.0,1.0783
1152,28.03,0.0,0.0,0.0
1153,19.74,1.0,0.0,0.0
1154,29.33,0.0,0.0,0.9274
1155,23.62,0.0,0.0,0.9274
1156,23.55,0.1628,0.0,0.9274
1157,42.66,0.0,1.0,1.0783
1158,11.96,1.0,0.0,0.0
1159,18.78,1.0,0.0,0.9274
1160,21.38,1.0,0.0,1.8547
1161,28.35,0.0,1.0,2.7821
1162,27.79,0.0,0.4506,1.7038
1163,16.43,1.0,0.0,1.2179
1164,18.31,1.0,0.0,2.1453
1165,18.95,1.0,0.0,3.0726
1166,65.44,0.0,1.0,4.0
1167,59.2,0.0,1.0,2.9217
1168,30.92,0.0,0.0,1.8433
1169,34.27,0.0,1.0,1.8433
1170,26.94,0.0,0.0,0.765
1171,20.34,1.0,0.0,0.765
1172,36.14,0.0,1.0,1.6924
1173,24.78,1.0,0.0,0.6141
1174,31.98,0.0,1.0,1.5414
1175,17.96,1.0,0.0,0.4631
1176,19.51,1.0,0.0,1.3904
1177,25.31,0.814,0.0,2.3178
1178,26.12,0.0,0.0,3.0726
1179,26.29,0.0,0.0,3.0726
1180,14.83,1.0,0.0,3.0726
1181,34.36,0.0,1.0,4.0
1182,21.31,1.0,0.0,2.9217
1183,38.5,0.0,1.0,3.849
1184,32.28,0.0,0.58,2.7707
1185,19.89,1.0,0.0,2.1453
1186,27.2,0.0,0.0,3.0726
1187,31.64,0.0,0.0,3.0726
1188,32.03,0.0,0.0,3.0726
1189,24.38,1.0,0.0,3.0726
1190,47.34,0.0,1.0,4.0
1191,44.83,0.0,0.5694,2.9217
1192,32.64,1.0,0.0,2.3076
1193,50.6,0.0,1.0,3.235
1194,79.25,0.0,1.0,2.1567
1195,78.78,0.0,1.0,1.0783
1196,24.5,0.0,0.0,0.0
1197,25.41,0.0,0.0,0.0
1198,-15.92,1.0,0.0,0.0
1199,21.72,0.0,0.0,0.9274
1200,16.04,1.0,0.0,0.9274
1201,20.27,0.6512,0.0,1.8547
1202,26.62,0.0,1.0,2.4586
1203,21.92,0.0,0.0,1.3803
1204,18.75,1.0,0.0,1.3803
1205,20.12,1.0,0.0,2.3076
1206,21.98,0.0,0.0,3.235
1207,22.68,0.0,0.0,3.235
1208,72.01,0.0,1.0,3.235
1209,35.73,0.0,1.0,2.1567
1210,41.44,0.0,1.0,1.0783
1211,23.46,0.0,0.0,0.0
1212,24.22,0.0,0.0,0.0
1213,19.96,0.3133,0.0,0.0
1214,10.95,1.0,0.0,0.2906
1215,19.45,1.0,0.0,1.2179
1216,18.95,1.0,0.0,2.1453
1217,17.71,1.0,0.0,3.0726
1218,26.51,0.0,0.0,4.0
1219,63.07,0.0,1.0,4.0
1220,37.07,0.0,0.0,2.9217
1221,55.21,0.0,1.0,2.9217
1222,38.05,0.0,0.0,1.8433
1223,41.36,0.0,0.7094,1.8433
1224,306.03,0.0,1.0,1.0783
1225,28.87,0.0,0.0,0.0
1226,29.66,0.0,0.0,0.0
1227,18.57,1.0,0.0,0.0
1228,28.63,0.0,0.0,0.9274
1229,31.07,0.0,0.0,0.9274
1230,23.27,1.0,0.0,0.9274
1231,20.83,1.0,0.0,1.8547
1232,21.41,1.0,0.0,2.7821
1233,33.19,0.0,0.4506,3.7094
1234,34.07,0.0,1.0,3.2236
1235,21.1,1.0,0.0,2.1453
1236,26.09,1.0,0.0,3.0726
1237,31.28,0.0,0.0,4.0
1238,34.39,0.0,0.0,4.0
1239,54.25,0.0,1.0,4.0
1240,55.85,0.0,1.0,2.9217
1241,-17.58,1.0,0.0,1.8433
1242,72.61,0.0,1.0,2.7707
1243,32.94,0.0,0.0,1.6924
1244,54.28,0.0,1.0,1.6924
1245,36.0,0.0,0.4294,0.6141
1246,28.53,1.0,0.0,0.151
1247,944.35,0.0,1.0,1.0783
1248,24.0,1.0,0.0,0.0
1249,13.92,1.0,0.0,0.9274
1250,32.24,0.0,0.0,1.8547
1251,38.64,0.0,1.0,1.8547
1252,17.81,1.0,0.0,0.7764
1253,28.33,0.4761,0.0,1.7038
1254,21.88,1.0,0.0,2.1453
1255,24.77,1.0,0.0,3.0726
1256,42.5,0.0,1.0,4.0
1257,31.77,0.0,0.0,2.9217
1258,55.87,0.0,1.0,2.9217
1259,23.52,1.0,0.0,1.8433
1260,36.68,0.0,0.58,2.7707
1261,26.51,1.0,0.0,2.1453
1262,36.6,0.0,0.0,3.0726
1263,26.95,1.0,0.0,3.0726
1264,35.11,0.0,0.0,4.0
1265,37.39,0.0,1.0,4.0
1266,30.07,0.5006,0.0,2.9217
1267,50.02,0.0,1.0,3.3859
1268,47.28,0.0,1.0,2.3076
1269,-10.53,1.0,0.0,1.2293
1270,56.44,0.0,1.0,2.1567
1271,52.25,0.0,1.0,1.0783
1272,22.35,1.0,0.0,0.0
1273,27.39,0.0,0.0,0.9274
1274,18.48,1.0,0.0,0.9274
1275,22.91,1.0,0.0,1.8547
1276,19.09,1.0,0.0,2.7821
1277,44.93,0.0,1.0,3.7094
1278,32.03,0.0,0.0,2.6311
1279,28.6,0.0,0.0,2.6311
1280,49.22,0.0,1.0,2.6311
1281,15.06,1.0,0.0,1.5528
1282,15.02,1.0,0.0,2.4802
1283,36.8,0.0,1.0,3.4075
1284,26.41,0.8017,0.0,2.3292
1285,27.97,0.0,0.0,3.0726
1286,17.41,1.0,0.0,3.0726
1287,31.27,0.0,0.0,4.0
1288,72.03,0.0,1.0,4.0
1289,51.95,0.0,1.0,2.9217
1290,42.76,0.0,1.0,1.8433
1291,34.03,0.0,0.5694,0.765
1292,32.8,0.0,0.0,0.151
1293,16.69,1.0,0.0,0.151
1294,36.07,0.0,1.0,1.0783
1295,-6.56,1.0,0.0,0.0
1296,14.68,1.0,0.0,0.9274
1297,19.07,0.0,0.0,1.8547
1298,15.33,1.0,0.0,1.8547
1299,16.21,1.0,0.0,2.7821
1300,23.99,0.0,0.5906,3.7094
1301,12.29,1.0,0.0,3.0726
1302,34.97,0.0,1.0,4.0
1303,40.19,0.0,1.0,2.9217
1304,29.69,0.0,1.0,1.8433
1305,13.52,1.0,0.0,0.765
1306,21.45,1.0,0.0,1.6924
1307,42.89,0.0,1.0,2.6197
1308,9.78,1.0,0.0,1.5414
1309,22.69,0.6512,0.0,2.4688
1310,18.33,1.0,0.0,3.0726
1311,41.78,0.0,1.0,4.0
1312,28.21,0.6634,0.0,2.9217
1313,44.85,0.0,1.0,3.5369
1314,49.11,0.0,1.0,2.4586
1315,75.46,0.0,1.0,1.3803
1316,-8.23,1.0,0.0,0.3019
1317,40.11,0.0,1.0,1.2293
1318,19.6,1.0,0.0,0.151
1319,47.73,0.0,1.0,1.0783
1320,19.53,1.0,0.0,0.0
1321,19.76,1.0,0.0,0.9274
1322,22.81,1.0,0.0,1.8547
1323,13.15,1.0,0.0,2.7821
1324,25.51,0.0,0.0,3.7094
1325,35.77,0.0,1.0,3.7094
1326,31.26,0.0,0.3106,2.6311
1327,17.7,1.0,0.0,2.2962
1328,31.04,0.0,0.0,3.2236
1329,41.76,0.0,1.0,3.2236
1330,15.75,1.0,0.0,2.1453
1331,19.12,1.0,0.0,3.0726
1332,35.15,0.0,0.86,4.0
1333,28.17,1.0,0.0,3.0726
1334,32.01,0.0,0.0,4.0
1335,60.44,0.0,1.0,4.0
1336,42.1,0.0,0.7094,2.9217
1337,49.02,0.0,1.0,2.1567
1338,104.07,0.0,1.0,1.0783
1339,36.83,0.0,0.0,0.0
1340,28.49,1.0,0.0,0.0
1341,40.84,0.0,0.86,0.9274
1342,38.45,0.0,0.0,0.0
1343,26.17,0.4761,0.0,0.0
1344,17.76,1.0,0.0,0.4415
1345,53.97,0.0,1.0,1.3689
1346,25.78,1.0,0.0,0.2906
1347,17.6,1.0,0.0,1.2179
1348,32.45,0.0,0.0,2.1453
1349,24.54,1.0,0.0,2.1453
1350,25.82,1.0,0.0,3.0726
1351,37.59,0.0,1.0,4.0
1352,20.63,1.0,0.0,2.9217
1353,36.45,0.0,1.0,3.849
1354,59.38,0.0,1.0,2.7707
1355,32.8,0.0,0.44,1.6924
1356,22.67,1.0,0.0,1.2179
1357,21.46,1.0,0.0,2.1453
1358,24.0,1.0,0.0,3.0726
1359,28.85,0.0,0.0,4.0
1360,31.31,0.0,0.0,4.0
1361,53.67,0.0,1.0,4.0
1362,21.97,1.0,0.0,2.9217
1363,53.67,0.0,1.0,3.849
1364,32.99,0.0,0.0,2.7707
1365,40.13,0.0,1.0,2.7707
1366,22.23,1.0,0.0,1.6924
1367,50.11,0.0,1.0,2.6197
1368,39.43,0.0,1.0,1.5414
1369,33.65,0.0,0.0,0.4631
1370,13.53,1.0,0.0,0.4631
1371,30.39,0.0,0.0,1.3904
1372,27.14,1.0,0.0,1.3904
1373,14.54,1.0,0.0,2.3178
1374,27.98,0.814,0.0,3.2452
1375,35.08,0.0,0.7094,4.0
1376,39.4,0.0,1.0,3.235
1377,34.28,0.0,0.0,2.1567
1378,33.67,0.0,0.0,2.1567
1379,46.67,0.0,1.0,2.1567
1380,39.73,0.0,1.0,1.0783
1381,9.4,1.0,0.0,0.0
1382,24.8,1.0,0.0,0.9274
1383,29.77,0.0,0.0,1.8547
1384,19.36,1.0,0.0,1.8547
1385,40.26,0.0,1.0,2.7821
1386,62.4,0.0,1.0,1.7038
1387,27.14,1.0,0.0,0.6254
1388,42.39,0.0,1.0,1.5528
1389,25.53,1.0,0.0,0.4745
1390,26.07,1.0,0.0,1.4018
1391,52.79,0.0,1.0,2.3292
1392,21.09,1.0,0.0,1.2509
1393,28.27,0.0,0.0,2.1782
1394,11.95,1.0,0.0,2.1782
1395,43.64,0.0,1.0,3.1056
1396,29.09,0.0,0.0,2.0273
1397,23.92,1.0,0.0,2.0273
1398,34.52,0.0,0.6106,2.9546
1399,18.85,1.0,0.0,2.2962
1400,49.06,0.0,1.0,3.2236
1401,28.77,0.0,0.0,2.1453
1402,28.31,0.0,0.0,2.1453
1403,23.46,1.0,0.0,2.1453
1404,21.11,1.0,0.0,3.0726
1405,32.7,0.0,0.0,4.0
1406,30.32,0.0,0.0,4.0
1407,39.62,0.0,0.4294,4.0
1408,35.64,0.0,0.0,3.5369
1409,46.62,0.0,1.0,3.5369
1410,34.82,0.0,0.0,2.4586
1411,86.64,0.0,1.0,2.4586
1412,21.77,1.0,0.0,1.3803
1413,54.69,0.0,1.0,2.3076
1414,53.24,0.0,1.0,1.2293
1415,23.36,1.0,0.0,0.151
1416,55.65,0.0,1.0,1.0783
1417,34.08,0.0,0.0,0.0
1418,32.31,0.0,0.0,0.0
1419,22.97,1.0,0.0,0.0
1420,21.84,1.0,0.0,0.9274
1421,23.7,1.0,0.0,1.8547
1422,32.36,0.0,0.0,2.7821
1423,50.44,0.0,1.0,2.7821
1424,34.56,0.0,0.44,1.7038
1425,23.42,1.0,0.0,1.2293
1426,40.59,0.0,1.0,2.1567
1427,38.48,0.0,1.0,1.0783
1428,32.54,0.0,0.0,0.0
1429,33.29,0.0,0.0,0.0
1430,25.21,1.0,0.0,0.0
1431,22.79,1.0,0.0,0.9274
1432,26.38,0.0,0.0,1.8547
1433,21.98,1.0,0.0,1.8547
1434,43.81,0.0,1.0,2.7821
1435,38.57,0.0,1.0,1.7038
1436,32.31,0.0,0.58,0.6254
1437,12.5,1.0,0.0,0.0
1438,21.32,0.1628,0.0,0.9274
1439,46.61,0.0,1.0,1.0783
1440,20.21,1.0,0.0,0.0
1441,27.29,0.0,0.0,0.9274
1442,14.14,1.0,0.0,0.9274
1443,37.64,0.0,1.0,1.8547
1444,22.41,1.0,0.0,0.7764
1445,28.24,0.0,0.0,1.7038
1446,63.71,0.0,1.0,1.7038
1447,-8.91,1.0,0.0,0.6254
1448,29.14,0.0,0.0,1.5528
1449,26.19,1.0,0.0,1.5528
1450,27.14,0.0,0.0,2.4802
